,internal_id,h3_index,latitude,longitude,name,tags,categories,place_id,address,timezone,temporarily_closed,permanently_closed,inside_of,price_level,contact_phone,contact_website,number_of_reviews,rating_stars,spending_time_min,spending_time_max,has_popularity,has_opening_hours,has_waiting_time
618,0x130e4535ae398747:0x5ba4dbbddecd75bc,8f3f304ecbab750,35.9001703,14.4980126,Embassy of Egypt,{embassy},{administration},ChIJR4c5rjVFDhMRvHXN3r3bpFs,{Sir Temi Zammit AveTa' XbiexMalta},Europe/Malta,False,False,,,,,6.0,3.7,,,False,True,False
619,0x130e5ab2fd25db21:0xa163133fb1d08ae6,8f3f304ecc41128,35.8965944,14.4868147,Triq Il-Wied Ta' L-Imsida,,,ChIJIdsl_bJaDhMR5orQsT8TY6E,{L-ImsidaMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
620,0x130e5ab2dfb83ee3:0x7c3576328d10af13,8f3f304ecc45a66,35.8970781,14.486756699999997,Immaculate Conception Chapel,{wedding_chapel},{religious_building},ChIJ4z6437JaDhMRE68QjTJ2NXw,{Triq Il- KuncizzjoniMsidaMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
621,0x130e5ab262182a79:0x8e958809c0165981,8f3f304ecc50833,35.895794,14.485023000000002,All Malta Online,{publisherbusiness_centertourist_information_center},{officeservice},ChIJeSoYYrJaDhMRgVkWwAmIlY4,{125Il'wiedMsida MSD 9027Malta},Europe/Malta,False,False,,,35699977733.0,http://allmaltaonline.com/,3.0,3.3,,,False,True,False
622,0x130e452b5106ec25:0x186ba7fecf58a6c0,8f3f304ecc756ac,35.8970702,14.4850557,IMS Ltd,{educational_supply_storeafter_school_programfurniture_storelaboratory_equipment_suppliermultimedia_and_electronic_book_publisherschool_supply_storescientific_equipment_supplier},{shoppingwholesalerserviceeducation},ChIJJewGUStFDhMRwKZYz_6naxg,{12 Triq LZamenhofMsidaMalta},Europe/Malta,False,False,,,35679463669.0,http://www.imsmalta.com/,1.0,5.0,,,False,True,False
623,0x130e5ab2befc6d65:0xd26fb533eadaf5bb,8f3f304ecc75ae3,35.8973691,14.485230599999998,Happy Shopper,{convenience_storedairy_storegreen_grocersgrocery_storesoft_drinks_shop},{groceries},ChIJZW38vrJaDhMRu_Xa6jO1b9I,{ZamenhofMsidaMalta},Europe/Malta,False,False,,,,http://www.hs.mt/,8.0,4.5,10.0,10.0,True,True,True
624,0x130e5aadc5954133:0x58586d2369a1826d,8f3f304ecca9963,35.894498999999996,14.481879000000001,2yearswarranty.com,,,ChIJM0GVxa1aDhMRbYKhaSNtWFg,{The Business CentreTriq il-WiedMsida MSD 9022Malta},Europe/Malta,False,False,,,35699788788.0,,,,,,False,True,False
625,0x130e5aaead907f23:0x9fa357675eb8e5db,8f3f304eccb2a29,35.8934108,14.4785714,David's Imports,{clothing_store},{shopping},ChIJI3-Qra5aDhMR2-W4XmdXo58,{201Triq Il- Parilja Santa VeneraSVR 1936Malta},Europe/Malta,False,False,,,35621449766.0,http://www.davidsimports.net/,3.0,4.7,,,False,True,False
626,0x130e5ab1c220a2c1:0x213adb256d5b6977,8f3f304eccdb3b2,35.891816799999994,14.4850426,Lidl,{supermarket},{groceries},ChIJwaIgwrFaDhMRd2lbbSXbOiE,{Triq MisrahSanta VeneraSVR 1759Malta},Europe/Malta,False,False,,,35680062777.0,https://www.lidl.com.mt/,2702.0,4.3,25.0,25.0,True,True,True
627,0x130e5b64dd5e0eb9:0x4ce367f0fbf1b52e,8f3f304eccde289,35.892128899999996,14.4842661,Caffe Pascucci,{cafe},{cafe},ChIJuQ5e3WRbDhMRLrXx-_Bn40w,{Triq il-Kappillan MifsudSanta VeneraMalta},Europe/Malta,False,False,,,35622474626.0,http://www.dizz.com.mt/,646.0,4.4,20.0,60.0,True,True,True
628,0x130e5aade5a93e5f:0x509e06a591ae15d6,8f3f304eccf5798,35.8940891,14.483043900000002,Dizz,{shopping_center},{shopping},ChIJXz6p5a1aDhMR1hWukaUGnlA,{Triq Il- HarrubMsidaMalta},Europe/Malta,False,False,,,,,6.0,4.2,,,False,True,False
629,0x130e5aab60445501:0x6f87b013af772a2d,8f3f304ecd1e0a4,35.8978656,14.479609,Is-Swatar,,,ChIJAVVEYKtaDhMRLSp3rxOwh28,{MsidaMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
630,0x130e5b2b658b57d1:0x72ff17f75fa71692,8f3f304ed0c11a2,35.892258399999996,14.5242603,Esplora Interactive Science Centre,{science_museumtourist_attraction},{tourismart_culture},ChIJ0VeLZStbDhMRkhanX_cX_3I,{Villa Bighi Dawret Fra Giovanni Bichi Il-KalkaraKKR 1320Malta},Europe/Malta,False,False,,,35623602300.0,http://esplora.org.mt/,1513.0,4.7,210.0,210.0,True,True,True
631,0x130e452a68074041:0xec17deceef42f2b7,8f3f304ed132890,35.897884999999995,14.5174932,Valletta St Paul's AFT,{sicilian_restaurant},{food},ChIJQUAHaCpFDhMRt_JC787eF-w,{LvantVallettaMalta},Europe/Malta,False,False,,,35679283167.0,,217.0,4.3,,,True,True,True
632,0x130e44cd6e20475f:0x671441b8dc03be60,8f3f304ed21ea73,35.8914242,14.532027800000002,Kalkara,,,ChIJX0cgbs1EDhMRYL4D3LhBFGc,{Malta},Europe/Malta,False,False,,,,,,,,,False,False,False
633,0x130e5ad5d293d2d9:0xb37199d104343c23,8f3f304ed47499d,35.8899737,14.5157402,Grand Harbour Vista,{holiday_apartment_rental},{tourism},ChIJ2dKT0tVaDhMRIzw0BNGZcbM,{42 Triq is-SirenaL-Isla ISL 1461Malta},Europe/Malta,False,False,,,35699753505.0,https://www.airbnb.com.mt/rooms/plus/12579824,9.0,4.7,,,False,False,False
634,0x130e5ad201adb66f:0xa1689303aefd06c0,8f3f304ed5b4c54,35.8895208,14.507413099999999,BISTRO 516,{restaurant},{food},ChIJb7atAdJaDhMRwAb9rgOTaKE,{VGR5+26 Floriana Valletta Waterfront FlorianaFRN 1913Malta},Europe/Malta,False,False,0x130e5ad1f3b01b55:0xe553eb02dff00a1a,2.0,35621241000.0,http://www.bistro516malta.com/,460.0,4.4,90.0,180.0,True,True,True
635,0x130e5b29681e4483:0x7e5c0775473da70e,8f3f304ed6261a3,35.887633799999996,14.522983300000002,Tal-Petut Restaurant,{maltese_restaurant},{food},ChIJg0QeaClbDhMRDqc9R3UHXH4,{20 P.SciclunaBirguMalta},Europe/Malta,False,False,,2.0,35621891169.0,http://www.talpetut.com/,369.0,4.6,60.0,180.0,True,True,True
636,0x130e5b2916869249:0xf36fada852f97301,8f3f304ed631109,35.886839,14.523101,Locanda La Gelsomina,{hotelbed_and_breakfast},{tourism},ChIJSZKGFilbDhMRAXP5Uqitb_M,{3 Triq Il-Kunsill PopolariBirgu BRG 1131Malta},Europe/Malta,False,False,,,35621807897.0,https://www.locandalagelsomina.com/,25.0,4.6,,,False,False,False
637,0x130e5b293e22acf3:0x995d7a550ed63954,8f3f304ed631acd,35.8868545,14.523341699999998,Indulgence Divine - boutique accommodation Malta,{self_catering_accommodationfurnished_apartment_buildingholiday_accommodation_serviceholiday_apartment_rentalholiday_homevacation_home_rental_agency},{tourismapartmentservice},ChIJ86wiPilbDhMRVDnWDlV6XZk,{6 Triq Alessandru VII BirguBRG 1105Malta},Europe/Malta,False,False,,,35679815145.0,http://www.indulgencedivine.com/,14.0,5.0,,,False,False,False
638,0x130e5b025f3e2083:0xdd5fd6f7a1b3a817,8f3f304ed66599c,35.8883911,14.5279414,Kalkara Police Station,{civil_police},{public_service},ChIJgyA-XwJbDhMRF6izoffWX90,{6 Misrah lTriq l-Arcisqof Mikiel GonziKalkaraMalta},Europe/Malta,False,False,,,35622943266.0,,,,,,False,False,False
639,0x130e5b2e91eed4d3:0xb814a1b7065b7d2e,8f3f304ed670a9c,35.8869752,14.5267734,Schola Direct,{book_storestationery_store},{shopping},ChIJ09TukS5bDhMRLn1bBrehFLg,{Triq il-GenistaKalkara KKR 1560Malta},Europe/Malta,False,False,,,35699966833.0,https://www.scholadirect.com/,53.0,4.4,45.0,45.0,True,True,True
640,0x130e5b27cf668905:0x7b4e7ace7fd60455,8f3f304ed690325,35.8825849,14.5210712,Casa Birmula Boutique Hotel,{hotel},{tourism},ChIJBYlmzydbDhMRVQTWf856Tns,{IX- Xatt Ta BormilaCospicuaMalta},Europe/Malta,False,False,,,35679423950.0,http://www.casabirmula.com/,67.0,4.7,,,False,False,False
641,0x130e5bc51e1a95e3:0x3e3ffa186cf66cd3,8f3f304ed710403,35.8882133,14.5205109,Waffle Master,{ice_cream_shop},{cafe},ChIJ45UaHsVbDhMR02z2bBj6Pz4,{Xatt Il - FornBirgu BRG 1721Malta},Europe/Malta,False,False,,,35699821273.0,http://wafflemaster.mt/,69.0,4.1,,,False,True,False
642,0x130e5b29f32fa597:0x1cb62ab432623db6,8f3f304ed710db3,35.888394399999996,14.520340300000003,Sottovento,{restaurant},{food},ChIJl6Uv8ylbDhMRtj1iMrQqthw,{Xatt Il - FornBirguMalta},Europe/Malta,False,False,,2.0,35621808990.0,,739.0,4.0,90.0,150.0,True,True,True
643,0x130e5b2a1fe0ee03:0x9766843198b7a416,8f3f304ed714566,35.88871029999999,14.5202104,Cargo Bar & Dine,{restaurant},{food},ChIJA-7gHypbDhMRFqS3mDGEZpc,{IlTriq l-Assedju l-Kbir Birgu WaterfrontXatt Il - FornBirgu BRG 1721 Malta},Europe/Malta,False,False,,2.0,35621804804.0,http://www.cargo.com.mt/,708.0,4.1,60.0,150.0,True,True,True
644,0x130e5b29f57dbda3:0x2b01199de0d82925,8f3f304ed714971,35.8889936,14.5203263,Casinò di Venezia - Malta,{casinorestaurant},{entertainmentfood},ChIJo7199SlbDhMRJSnY4J0ZASs,{Xatt Il-FornPalazzo del CapitanBirgu BRG 1721Malta},Europe/Malta,False,True,,,35621805580.0,,3.0,2.0,,,False,True,False
645,0x130e5b297bd541e7:0xf56159ef7a26b130,8f3f304ed718152,35.88802929999999,14.522165900000001,L-Arlogg Cafe & Bistro,{cafe},{cafe},ChIJ50HVeylbDhMRMLEmeu9ZYfU,{Triq P. BoffaBirguMalta},Europe/Malta,False,False,,,35699957997.0,https://m.facebook.com/L-Arlogg-Cafe-Bistro-273304326512957/,74.0,4.0,,,True,True,True
646,0x130e5b29716f876b:0x49caa3a505fd41ce,8f3f304ed718671,35.8878305,14.522273199999999,d Centre,{maltese_restaurant},{food},ChIJa4dvcSlbDhMRzkH9BaWjykk,{Main gate Il-BirguBRG 0150Malta},Europe/Malta,False,False,,2.0,35627017470.0,https://www.facebook.com/dcentre.birgu.malta/,628.0,4.2,60.0,120.0,True,True,True
647,0x130e5b29795b1f85:0x53dd181b61b88d4b,8f3f304ed718955,35.8882183,14.522134,Cafe Du Brazil,{restaurantbistrocafe},{foodcafe},ChIJhR9beSlbDhMRS424YRsY3VM,{1 Pjazza tal-Belt VittoriosaBirguMalta},Europe/Malta,False,False,,1.0,35699957997.0,,351.0,4.2,30.0,90.0,True,True,True
648,0x130e5b29af3b2c2b:0xecff301f85beb762,8f3f304ed7ab758,35.8865761,14.521418300000002,Old City Pub,{bar},{drinks},ChIJKyw7rylbDhMRYre-hR8w_-w,{St Lawrence StreetBirguMalta},Europe/Malta,False,False,,1.0,35679446099.0,,88.0,4.6,,,True,True,True
649,0x130e5b84d4a87d8b:0xa42da01a8951e306,8f3f304ed7ab956,35.8869301,14.521274300000002,BIRGI,{bar},{drinks},ChIJi32o1IRbDhMRBuNRiRqgLaQ,{97 Triq San LawrenzBirguMalta},Europe/Malta,False,False,,,35679476714.0,,70.0,4.7,,,False,False,False
650,0x130e5b2995d58d51:0x34a1cd5034096836,8f3f304ed7ac82b,35.8877091,14.520679999999999,Malta Maritime Museum,{museummaritime_museumtourist_attraction},{tourismart_culture},ChIJUY3VlSlbDhMRNmgJNFDNoTQ,{Ex-Naval Bakery Vittoriosa WaterfrontBirgu BRG 1721Malta},Europe/Malta,True,False,,,35621660052.0,,720.0,4.3,,,False,False,False
651,0x130e4529d6bd8bf9:0x9414dd60422fd879,8f3f304ed88a212,35.899817,14.5185989,The Malta Experience,{history_museumtourist_attraction},{tourismart_culture},ChIJ-Yu91ilFDhMRedgvQmDdFJQ,{St Elmo Bastions Mediterranean Street VallettaVLT 1253Malta},Europe/Malta,False,False,,,35625524000.0,http://www.themaltaexperience.com/,1693.0,4.3,,,True,True,True
652,0x130e452a1b8f40f3:0xa794cd316ad426a7,8f3f304ed88a4e6,35.899741,14.518267999999999,Mediterranean Conference Centre,{conference_centerevent_venuelive_music_venuetourist_attractionwedding_venue},{entertainmenttourismart_culture},ChIJ80CPGypFDhMRpybUajHNlKc,{Triq l-IsptarIl-Belt Valletta VLT 1645Malta},Europe/Malta,False,False,,,35621243840.0,http://www.mcc.com.mt/,860.0,4.6,,,True,True,True
653,0x130e452a37c5225b:0x5b3ba2a35595bfd0,8f3f304ed892386,35.8993158,14.5158845,A Modo Mio,{italian_restaurant},{food},ChIJWyLFNypFDhMR0L-VVaOiO1s,{9 A Modo Mio TRIQ SAN DUMINKU IL-BELT VALLETTAIl-Belt Valletta VLT 1604Malta},Europe/Malta,False,True,,3.0,35621226002.0,,60.0,4.3,,,False,True,False
654,0x130e452bd621ab85:0x3c4f34e8cd1c7caf,8f3f304ed894044,35.9002132,14.5158074,Gugar Hangout & BAR,{cafebarrestaurant},{foodcafedrinks},ChIJhash1itFDhMRr3wczeg0Tzw,{89 Republic StVallettaMalta},Europe/Malta,False,False,,1.0,35627032837.0,,535.0,4.7,,,True,True,True
655,0x130e452bd7466203:0xe90c79e40e64ff6b,8f3f304ed896c0d,35.899831,14.515275,Casa Rocca Piccola,{palacehistorical_landmarkmuseumtourist_attraction},{tourismart_culture},ChIJA2JG1ytFDhMRa_9kDuR5DOk,{74 Republic StVallettaMalta},Europe/Malta,False,False,,,35621221499.0,http://www.casaroccapiccola.com/,1323.0,4.5,,,True,True,True
656,0x130e452c6fe6e9d3:0xb4f3f44b72c27ea5,8f3f304edc01586,35.89741779999999,14.5114265,Agenda Bookshop,{book_store},{shopping},ChIJ0-nmbyxFDhMRpX7Cckv087Q,{26 Republic StVallettaMalta},Europe/Malta,False,False,,,35621664488.0,https://www.millermalta.com/,115.0,4.2,30.0,30.0,True,True,True
657,0x130e452c8ad9bdff:0xf19d98b6077ba86b,8f3f304edc01876,35.897732299999994,14.511680800000002,King's Own Band Club Bar And Restaurant,{maltese_restaurantbar},{fooddrinks},ChIJ_73ZiixFDhMRa6h7B7aYnfE,{274 Republic StVallettaMalta},Europe/Malta,False,False,,2.0,35621230281.0,http://www.kingsownbandclub.org/,585.0,4.4,45.0,150.0,True,True,True
658,0x130e452cf37495c3:0xc6fc694854de4712,8f3f304edc01caa,35.8975463,14.511452400000001,Amorino Valletta,{ice_cream_shop},{cafe},ChIJw5V08yxFDhMREkfeVEhp_MY,{36 Republic StValletta VLT 1113Malta},Europe/Malta,False,False,,2.0,35621225710.0,https://www.amorino.com/,1382.0,4.6,25.0,25.0,True,True,True
659,0x130e452ce5948031:0x8168f2ac29bd95a0,8f3f304edc02016,35.897073999999996,14.510787300000002,APS Bank Valletta,{bankatm},{service},ChIJMYCU5SxFDhMRoJW9KazyaIE,{17 Triq Ir-Repubblika Il-Belt VallettaVLT 1111Malta},Europe/Malta,False,False,,,35621226644.0,https://www.apsbank.com.mt/,6.0,3.2,20.0,90.0,True,True,True
660,0x130e452cfc75cf81:0xbe660a69bc218c15,8f3f304edc068e9,35.897634000000004,14.510539900000001,The Rock Trading Ltd.,{corporate_office},{office},ChIJgc91_CxFDhMRFYwhvGkKZr4,{VGX6+363VallettaMalta},Europe/Malta,False,False,,,,https://therocktrading.com/,,,,,False,False,False
661,0x130e452bb7b7f60d:0x352ddc7390d2a56f,8f3f304edc080db,35.8970724,14.5126513,Luciano Valletta,{hotel},{tourism},ChIJDfa3tytFDhMRb6XSkHPcLTU,{21 Merchants StVallettaMalta},Europe/Malta,False,False,,,35677111110.0,http://maltahotel.top/,168.0,4.0,,,False,False,False
662,0x130e452c82171b8d:0xbd83fc344f2b874a,8f3f304edc0981a,35.897332899999995,14.513142000000002,HSBC Bank,{savings_bank},{service},ChIJjRsXgixFDhMRSocrTzT8g70,{Merchants StVallettaMalta},Europe/Malta,False,False,,,35623802380.0,http://www.hsbc.com.mt/,16.0,2.7,20.0,90.0,True,True,True
663,0x130e452b7de383e1:0xac21e5c0dea94e62,8f3f304edc09822,35.897382799999995,14.513128699999998,La Pira Maltese Kitchen,{maltese_restaurantmediterranean_restaurant},{food},ChIJ4YPjfStFDhMRYk6p3sDlIaw,{34 Merchants StValletta VLT 1171Malta},Europe/Malta,False,False,,2.0,35679068114.0,https://lapiramaltesekitchen.com/,797.0,4.3,90.0,90.0,True,True,True
664,0x130e452c9eeb21eb:0x3826d09ea44f52af,8f3f304edc0b0b2,35.8966976,14.512836199999999,Vino's Cafe Bar,{bar},{drinks},ChIJ6yHrnixFDhMRr1JPpJ7QJjg,{19 Triq San GwannVallettaMalta},Europe/Malta,False,False,,,35699467047.0,,71.0,4.8,,,True,True,True
665,0x130e452c8056706d:0x679f27f1631ed8cf,8f3f304edc0c374,35.897592100000004,14.5124951,St. John's Co-Cathedral,{cathedraltourist_attraction},{tourismreligious_building},ChIJbXBWgCxFDhMRz9geY_Enn2c,{Triq San GwannVallettaMalta},Europe/Malta,False,False,,,35621220536.0,https://www.stjohnscocathedral.com/,11995.0,4.7,,,True,True,True
666,0x130e452c92e2f92b:0xad9766e47a4d6aa5,8f3f304edc0e520,35.8970943,14.5117875,Reno's Caffe,{restaurant},{food},ChIJK_nikixFDhMRpWpNeuRml60,{10 St Zachary StVallettaMalta},Europe/Malta,True,False,,1.0,35621245333.0,,35.0,4.7,,,False,True,False
667,0x130e452c8f05cc81:0xaa0ea7d9e1bb607,8f3f304edc0eb0e,35.897316,14.5121459,St John's Square,{monument_maker},{service},ChIJgcwFjyxFDhMRB7Ybnn3qoAo,{95 Triq San GwannVallettaMalta},Europe/Malta,False,False,,,,,176.0,4.6,,,False,True,False
668,0x130e452d189d9ce1:0xfe68eabf8d49f791,8f3f304edc14791,35.89684260000001,14.509588699999998,Il Ristorantino Italiano,{restaurant},{food},ChIJ4ZydGC1FDhMRkfdJjb_qaP4,{40 OrdinanceVallettaMalta},Europe/Malta,False,False,,,35627992700.0,,206.0,4.6,90.0,150.0,True,True,True
669,0x130e452d182ad373:0x66cb745eaf6344c2,8f3f304edc14d8c,35.897090999999996,14.509364999999999,Cafè Minas,{cafeteriabeer_gardencafegastropubpub},{foodcafedrinks},ChIJc9MqGC1FDhMRwkRjr150y2Y,{Shop 8 city gate Ordinance StreetVallettaMalta},Europe/Malta,False,False,,,35699803396.0,https://cafeminas.business.site/,263.0,4.7,,,False,False,False
670,0x130e455a86e89da1:0x8ff2343fe93cafb1,8f3f304edc15573,35.897006,14.5100824,ImPasta,{restaurant},{food},ChIJoZ3ohlpFDhMRsa886T808o8,{7 South StVallettaMalta},Europe/Malta,False,False,,2.0,35627134272.0,https://www.impasta.bar/,151.0,4.4,60.0,90.0,True,True,True
671,0x130e452d1d18b677:0x7b3fbf595039feaf,8f3f304edc15cf0,35.897065000000005,14.510026000000002,Trabuxu Bistro,{restaurantbistro},{foodcafe},ChIJd7YYHS1FDhMRr_45UFm_P3s,{89 South StIl-Belt VallettaMalta},Europe/Malta,False,False,,2.0,35621220357.0,http://trabuxu.com.mt/bistro/,449.0,4.4,90.0,180.0,True,True,True
672,0x130e45c87f7ffb31:0x2ad6d227a51befcc,8f3f304edc190d3,35.896231799999995,14.5120655,Dolceria Micallef,{cafe},{cafe},ChIJMft_f8hFDhMRzO8bpSfS1io,{173 Melita StVallettaMalta},Europe/Malta,False,False,,,,,,,,,False,False,False
673,0x130e452cbbcc85dd:0x50f99778aa930256,8f3f304edc196f6,35.896082,14.5120915,Chocolate District,{chocolate_cafechocolate_shopcoffee_shoptea_store},{shoppingcafedrinks},ChIJ3YXMuyxFDhMRVgKTqniX-VA,{Melita StVallettaMalta},Europe/Malta,False,False,,,35627888668.0,https://www.chocolatedistrict.com/,282.0,4.7,15.0,45.0,True,True,True
674,0x130e452cfc074d55:0x133a420671050e78,8f3f304edc1d4cc,35.896535799999995,14.511626500000002,Museum Cafe,{restaurant},{food},ChIJVU0H_CxFDhMReA4FcQZCOhM,{Melita StVallettaMalta},Europe/Malta,False,False,,1.0,35621242833.0,,325.0,4.7,25.0,60.0,True,True,True
675,0x130e452c434c1693:0xf496d0a6dc3d6a47,8f3f304edc21604,35.8986098,14.511390300000002,Fenech & Fenech Advocates,{lawyer},{service},ChIJkxZMQyxFDhMRR2o93KbQlvQ,{198 Old Bakery Street VallettaVLT 1455Malta},Europe/Malta,False,False,,,35621241232.0,http://www.fenechlaw.com/,23.0,4.2,,,False,False,False
676,0x130e452c5ca839ef:0x8350c21f0515802d,8f3f304edc23b66,35.8985631,14.5112538,Fenlex,{accountantfinancial_consultant},{service},ChIJ7zmoXCxFDhMRLYAVBR_CUIM,{85St John StreetValletta VLT 1165Malta},Europe/Malta,False,False,,,35621241817.0,http://www.fenlex.com/,6.0,3.7,,,True,True,True
677,0x130e452c7bbbbcf1:0xb1bedafc79138cb5,8f3f304edc294a6,35.8982574,14.5126109,Vintage Treasures by Inspire,{clothing_store},{shopping},ChIJ8by7eyxFDhMRtYwTefzavrE,{St. Lucia's StreetVallettaMalta},Europe/Malta,False,False,,,,,,,,,False,True,False
678,0x130e45a877704d01:0x1ee1c38b61cb435,8f3f304edc2c213,35.8987219,14.512132199999998,TENDA,{costume_jewelry_shop},{shopping},ChIJAU1wd6hFDhMRNbQctjgc7gE,{49 St. Lucia's StreetVallettaMalta},Europe/Malta,False,False,,,35627035181.0,,2.0,5.0,,,False,True,False
679,0x130e452c6e948a8b:0x97581ca2c3a8af22,8f3f304edc2c303,35.898801899999995,14.5121133,Wild Honey,{bar},{drinks},ChIJi4qUbixFDhMRIq-ow6IcWJc,{127 St. Lucia's StreetVallettaMalta},Europe/Malta,False,False,,2.0,35677613772.0,https://www.facebook.com/WildHoneyValletta/?fref=ts,303.0,4.6,,,True,True,True
680,0x130e452c6de66a1f:0xd57a6e8d56d8653b,8f3f304edc2dd69,35.898958,14.512392000000002,Palazzo Preca Restaurant,{maltese_restaurantfine_dining_restaurantmediterranean_restaurant},{food},ChIJH2rmbSxFDhMRO2XYVo1uetU,{54 Strait Street VallettaVLT 05Malta},Europe/Malta,False,False,,2.0,35621226777.0,http://www.palazzoprecavalletta.com/,904.0,4.6,90.0,150.0,True,True,True
681,0x130e452c608631e1:0x93984bd1afcf7e88,8f3f304edc2e79b,35.898162400000004,14.511630199999999,D'Amato Records,{record_store},{shopping},ChIJ4TGGYCxFDhMRiH7Pr9FLmJM,{98 Triq San GwannVallettaMalta},Europe/Malta,False,False,,,35621234348.0,https://www.facebook.com/damatorecords/,82.0,4.4,,,False,True,False
682,0x130e452c0af4cc6b:0xa4b0115c9d82e27b,8f3f304edc2ecc3,35.898361,14.511496,Yard 32 Gin & Tapas Bar,{tapas_bar},{food},ChIJa8z0CixFDhMRe-KCnVwRsKQ,{32 Strait StValletta VLT 1031Malta},Europe/Malta,False,False,,2.0,35699936734.0,http://www.yard32.com/,743.0,4.7,,,False,True,False
683,0x130e452d1055be35:0xc352213511c7bd26,8f3f304edc326aa,35.897220399999995,14.509348300000001,Ordnance Pub and Restuarant,{pub},{drinks},ChIJNb5VEC1FDhMRJr3HETUhUsM,{Ordnance StVallettaMalta},Europe/Malta,False,False,,2.0,35621230547.0,https://www.facebook.com/theordnancepub/,399.0,4.3,,,True,True,True
684,0x130e452baf36e9e3:0xadc455deae33dd1c,8f3f304edc40b9c,35.8977948,14.515316699999998,Uptown Mini Market,{grocery_store},{groceries},ChIJ4-k2rytFDhMRHN0zrt5VxK0,{Archbishop StVallettaMalta},Europe/Malta,True,False,,,,,8.0,4.3,,,False,True,False
685,0x130e452bac86bcf9:0x6edb45afe04cef3d,8f3f304edc41173,35.897774600000005,14.5158462,Luciano Valletta Studio - Self Catering,{serviced_apartment},{misc},ChIJ-byGrCtFDhMRPe9M4K9F224,{255 St. Ursula Street VallettaVLT 1111Malta},Europe/Malta,False,False,,,35677111110.0,http://luciano-valletta-studio-self-catering.gotomalta.co.uk/,,,,,False,False,False
686,0x130e452bad2dec77:0xca272279967b191a,8f3f304edc41849,35.8978867,14.5159142,Palazzo Consiglia,{hotel},{tourism},ChIJd-wtrStFDhMRGhl7lnkiJ8o,{102 St.Ursula StreetValletta VLT 1234Malta},Europe/Malta,False,False,,,35621244222.0,http://www.palazzoconsiglia.com/,156.0,4.8,,,False,False,False
687,0x130e452b9fee8ae3:0x5883140c56f25a4b,8f3f304edc44656,35.897901,14.515031099999998,Paulos Valletta,{apartment_complex},{apartment},ChIJ44runytFDhMRS1ryVgwUg1g,{237 St Paul StVallettaMalta},Europe/Malta,False,False,,,35677078881.0,http://www.paulosvalletta.com/,24.0,3.8,,,False,True,False
688,0x130e452ba43b7e4d:0x8a159e865cbc8714,8f3f304edc44656,35.897901,14.515031099999998,Beati Paoli Restaurant,{restaurant},{food},ChIJTX47pCtFDhMRFIe8XIaeFYo,{240 St Paul StVallettaMalta},Europe/Malta,False,False,,,35699309319.0,http://www.facebook.com/beatipaolirestaurant/,330.0,4.8,,,True,True,True
689,0x130e452b9f345ae7:0x607f3a89002bd73b,8f3f304edc469a1,35.8978617,14.5145156,Is-Suq Tal-Belt - Valletta Food Market,{fresh_food_marketfood_courtgourmet_grocery_storemeal_takeawayrestaurant},{foodgroceries},ChIJ51o0nytFDhMRO9crAIk6f2A,{Triq il-Merkanti VallettaVLT 1175Malta},Europe/Malta,False,False,,2.0,35622103500.0,https://www.issuqtalbelt.com/,4504.0,4.3,20.0,60.0,True,True,True
690,0x130e4574b09970bf:0x32bbf63b30fd29a3,8f3f304edc54572,35.8971436,14.513620000000001,Stow Your Bags - Luggage Storage - Valletta Malta,{storage_facility},{misc},ChIJv3CZsHRFDhMRoyn9MDv2uzI,{15a St Santa Lucia Valletta Malta VallettaVLT 1188Malta},Europe/Malta,False,False,,,35620341644.0,https://www.stowyourbags.com/en/shop/valletta-malta/luggage-storage-city-gate/?utm_source=googlemybusiness&utm_campaign=localmarketing&utm_medium=localrecord,63.0,4.8,,,False,True,False
691,0x130e452a28c84043:0xfb630125479dcb9c,8f3f304edc6265a,35.898292100000006,14.514753299999999,Elia Greek Cuisine,{greek_restaurantmeal_takeaway},{food},ChIJQ0DIKCpFDhMRnMudRyUBY_s,{Merchants StVallettaMalta},Europe/Malta,False,False,,,35621689527.0,http://www.starwebmalta.com/company.aspx?companyId=E002,296.0,3.9,60.0,120.0,True,True,True
692,0x130e452bbf00ed6d:0x1c26b325683b33f5,8f3f304edc62ba9,35.8986369,14.5147296,The Pub,{barpubsports_bar},{drinks},ChIJbe0AvytFDhMR9TM7aCWzJhw,{136 Archbishop StVallettaMalta},Europe/Malta,False,False,,1.0,35679052522.0,https://www.facebook.com/thepubmalta/,1634.0,4.5,,,True,True,True
693,0x130e452bb91e16c5:0xd9bf7ca5ec1b6123,8f3f304edc63826,35.89872020000001,14.515136199999999,La Mère Restaurant,{indian_restaurant},{food},ChIJxRYeuStFDhMRI2Eb7KV8v9k,{174 Merchants StVallettaMalta},Europe/Malta,False,True,,2.0,35621223256.0,,174.0,4.3,,,False,True,False
